Word,Article,Plural,WordType,English,Bangla,Partizip_II,Auxiliary,Example_Sentence,Synonyms,Antonyms
Vorname,der,-n,noun,first name,নামের প্রথম অংশ / নিজ নাম,,,Mein Vorname ist Anna.,,
Vorort,der,-e,noun,suburb,শহরতলী / উপশহর,,,Wir wohnen in einem Vorort von Koeln.,,
Vorschlag,der,¨-e,noun,suggestion / proposal,প্রস্তাব / পরামর্শ,,,Ich mache dir einen Vorschlag: Du hilfst mir beim Deutschlernen.,,
vorschlagen,,,verb,to suggest / propose,প্রস্তাব করা,vorgeschlagen,hat,"Ich schlage vor, dass wir eine Pause machen.",,
Vorschrift,die,-en,noun,regulation / rule / instruction,নিয়ম / বিধি,,,Beachten Sie bitte die Vorschriften fuer das Benutzen der Bibliothek.,,
Vorsicht,die,,noun,caution / care / carefulness,সতর্কতা,,,Vorsicht! Der Teller ist heiss.,,
vorsichtig,,,adj,careful / cautious,সতর্ক,,,"Bitte fahr vorsichtig, die Strasse ist glatt.",,
Vorspeise,die,-n,noun,appetizer / starter,এপেটাইজার / শুরুর খাবার,,,Als Vorspeise nehme ich eine Suppe.,,
Vorstellung,die,-en,noun,performance / show / idea / introduction,প্রদর্শনী / ধারণা / পরিচয়,,,Wann laeuft der Film? – Die naechste Vorstellung ist um 15 Uhr.,,
Vorstellungsgespraech,das,-e,noun,job interview,চাকরির ইন্টারভিউ,,,Wann hast du dein Vorstellungsgespraech?,,
Vorteil,der,-e,noun,advantage / benefit,সুবিধা / সুযোগ,,,"Der Vorteil von dieser Wohnung ist, dass sie direkt im Zentrum liegt.",,
Vortrag,der,¨-e,noun,lecture / presentation / talk,বক্তৃতা / উপস্থাপনা,,,Ihr Vortrag war sehr interessant.,,
vorwaerts,,,adv,forward / forwards,সামনের দিকে / আগাম,,,Ich kann nicht vorbei. Bitte fahr noch ein Stueck vorwaerts.,,
Vorwahl,die,-en,noun,area code / dialling code,এরিয়া কোড / ডায়ালিং কোড,,,Wie ist die Vorwahl von Hamburg?,,
Vorwurf,der,¨-e,noun,reproach / accusation / blame,অভিযোগ / দোষারোপ,,,Eva kann nichts dafuer. Mach ihr keine Vorwuerfe.,,
vorwärts,,,,,,,,,,
völlig,,,adj,,,,,,,
waagerecht,,,adj,horizontal,অনুভূমিক,,,Ziehen Sie bitte einen waagerechten Strich.,,
wach,,,adj,awake,জাগ্রত / জেগে থাকা,,,Bist du schon lange wach?,,
wachsen,,,verb,to grow,বড় হওয়া / বেড়ে ওঠা,gewachsen,ist,Mein Sohn ist sehr gewachsen. Er ist jetzt schon groesser als ich.,,
waehlen,,,verb,to choose / dial / elect / vote,বাছাই করা / ডায়াল করা / ভোট দেওয়া,gewaehlt,hat,Sie koennen waehlen: Als Vorspeise gibt es Suppe oder Salat.,,
waehrend,,,preposition,during / while,সময় / চলাকালে,,,"Waehrend ich arbeite, hoere ich oft Musik.",,
Waerme,die,,noun,warmth / heat,উষ্ণতা / তাপ,,,Waerme ist gut gegen meine Schmerzen.,,
Waesche,die,,noun,laundry / washing / linen,কাপড় ধোয়া / লন্ড্রি,,,Ich muss heute noch Waesche waschen.,,
Wagen,der,-,noun,car / vehicle / carriage / wagon,গাড়ি / ওয়াগন,,,Ich habe meinen Wagen in die Werkstatt gebracht.,,
Wahl,die,-en,noun,choice / election,পছন্দ / নির্বাচন,,,Sie haben die Wahl: mit Vollpension oder Halbpension?,,
wahnsinnig,,,adj,crazy / insane / mad / extremely,পাগল / খেপা / খুবই,,,Du faehrst viel zu schnell. Bist du wahnsinnig?!,,
wahr,,,adj,true / real / genuine,সত্য / সত্যি,,,"Was ich sage, ist wahr.",,
Wahrheit,die,-en,noun,truth,সত্য / সত্যতা,,,Sag mir bitte die Wahrheit. Hast du wieder geraucht?,,
wahrscheinlich,,,adj,probably / likely,সম্ভবত / সম্ভাব্য,,,Wahrscheinlich mache ich im Herbst noch einen Deutschkurs.,,
Wald,der,¨-er,noun,forest / woods,বন / জঙ্গল,,,Ich gehe gern im Wald spazieren.,,
Wand,die,¨-e,noun,wall,দেয়াল / প্রাচীর,,,Ich stelle das Regal rechts an die Wand.,,
wandern,,,verb,to hike / go hiking,হাইকিং করা / ভ্রমণ করা,gewandert,ist,Wir gehen oft wandern.,,
Wanderung,die,-en,noun,hike / hiking trip,হাইকিং ভ্রমণ,,,Wir haben in den Ferien eine schoene Wanderung gemacht.,,
wann,,,adv,when,কখন,,,Wann kommst du?,,
Ware,die,-n,noun,goods / merchandise / ware,পণ্য / মাল,,,Wir liefern Ihnen die Ware direkt ins Haus.,,
warm,,,adj,warm / hot,গরম / উষ্ণ,,,Hier ist es sehr warm.,,
warnen,,,verb,to warn,সতর্ক করা / হুঁশিয়ারি দেওয়া,gewarnt,hat,Ich warne Sie. Der Hund ist gefaehrlich.,,
warten,,,verb,to wait,অপেক্ষা করা,gewartet,hat,Koennen Sie ein paar Minuten warten?,,
warum,,,adv,why,কেন / কী কারণে,,,Warum besuchst du mich nicht?,,
was,,,pronoun,what / something,কি / কী,,,Was ist das?,,
was fuer ein-,,,phrase,what kind of / what a,কী ধরনের / কেমন,,,Ich will mir ein Auto kaufen. – Was denn fuer eins?,,
Waschmittel,das,-,noun,washing powder / detergent,কাপড় ধোয়ার পাউডার / ডিটারজেন্ট,,,Diese Bluse darfst du nicht mit jedem Waschmittel waschen.,,
Wasser,das,,noun,water,পানি / জল,,,Kann ich bitte ein Glas Wasser haben?,,
wechseln,,,verb,to change / exchange (money),পরিবর্তন করা / বিনিময় করা,gewechselt,hat,Koennen Sie 50 Euro in Kleingeld wechseln?,,
wecken,,,verb,to wake (someone) up,জাগানো / ঘুম থেকে তোলা,geweckt,hat,Koennen Sie mich morgen frueh um sechs wecken?,,
Wecker,der,-,noun,alarm clock,অ্যালার্ম ঘড়ি,,,Hast du den Wecker schon gestellt?,,
weder … noch,,,conjunction,neither … nor,এটাও না … ওটাও না,,,Fuer Urlaub haben wir weder Zeit noch Geld.,,
weg,der,-e,adv,gone / away / off,চলে গেছে / দূরে,,,Meine Handtasche ist weg!,,
wegen,,,preposition,because of / due to,কারণে / জন্য,,,Wegen Nebels konnte unser Flugzeug nicht landen.,,
wehtun,,,verb,to hurt / ache,ব্যথা করা,wehgetan,hat,Wo tut es weh?,,
weiblich,,,adj,female / feminine,মেয়েলি / স্ত্রীলিঙ্গ,,,Kreuzen Sie bitte an: weiblich oder maennlich.,,
weich,,,adj,soft,নরম / কোমল,,,Ich moechte zum Fruehstueck ein weiches Ei.,,
weil,,,conjunction,because,কারণ,,,"Ich kann nicht kommen, weil ich krank bin.",,
Wein,der,-e,noun,wine,ওয়াইন / মদ,,,In diesem Restaurant gibt es sehr guten Wein.,,
weinen,,,verb,to cry / weep,কাঁদা / কান্না করা,geweint,hat,Bitte nicht weinen. Du bekommst eine neue Puppe.,,
weit,,,adj,far / wide / loose (clothing),দূর / চওড়া / ঢিলা,,,Wie weit ist es noch bis Muenchen?,,
weiter,,,adv,further / further on / continue,আরও / চলতে থাকা,,,Bitte essen Sie ruhig weiter.,,
Weiterbildung,die,-en,noun,further education / continuing education,উচ্চতর শিক্ষা / প্রশিক্ষণ,,,Ich moechte eine Weiterbildung machen.,,
welcher/welche/welches,,,pronoun,which / what / that,কোনটি / যেটি,,,Welcher Tag ist heute?,,
Welt,die,,noun,world,বিশ্ব / পৃথিবী / দুনিয়া,,,Ueberall auf der Welt gibt es Probleme.,,
weltweit,,,adj,worldwide / global,বিশ্বব্যাপী,,,Unsere Firma produziert fuer den weltweiten Markt.,,
wenden,,,verb,to turn / turn around / flip,ঘোরানো / মোড় নেওয়া,gewendet,hat,"Sie muessen zurueckfahren, aber hier duerfen Sie nicht wenden.",,
wenig,,,adj,little / few / not much,অল্প / কম / সামান্য,,,Essen Sie immer so wenig?,,
wenigstens,,,adv,at least,অন্তত / নূন্যতম,,,Essen Sie wenigstens ein Stueck Kuchen.,,
wenn,,,conjunction,if / when / whenever,যদি / যখন,,,"Kommst du zu der Party? – Vielleicht, wenn ich nicht arbeiten muss.",,
wer,,,pronoun,who / whoever,কে,,,Wer ist das? Kennst du die Frau?,,
Werbung,die,-en,noun,advertising / advertisement / commercial,বিজ্ঞাপন / প্রচার,,,Ich sehe gern Werbung im Fernsehen.,,
werden,,,verb,to become / will (future) / get,হওয়া / হবে (ভবিষ্যৎ),geworden,ist,Es wird kalt.,,
werfen,,,verb,to throw / toss / cast,নিক্ষেপ করা / ছোঁড়া,geworfen,hat,Die Kinder haben Steine ins Wasser geworfen.,,
Werk,das,-e,noun,work / factory / plant / piece,কারখানা / কাজ / শিল্পকর্ম,,,Wir haben gestern das Werk besichtigt.,,
Werkstatt,die,¨-en,noun,workshop / garage / repair shop,মেরামতের দোকান / ওয়ার্কশপ,,,Mein Wagen ist zurzeit in der Werkstatt.,,
Werkzeug,das,-e,noun,tool / tools,হাতিয়ার / সরঞ্জাম,,,Wir hatten kein Werkzeug fuer die Reparatur dabei.,,
Wert,der,-e,noun,value / worth,মূল্য / দাম,,,Das Haus hat einen Wert von ca. 1 Mio. Euro.,,
wertlos,,,adj,worthless / valueless,মূল্যহীন,,,Diese alten Geldscheine sind heute voellig wertlos.,,
wertvoll,,,adj,valuable / precious,মূল্যবান / দামি,,,Ich habe einen sehr wertvollen Ring von meiner Grossmutter.,,
weshalb,,,adv,why / for what reason / therefore,কেন / কী কারণে,,,Weshalb rufst du an?,,
Wettbewerb,der,-e,noun,competition / contest,প্রতিযোগিতা,,,Meine Tochter hat bei einem Wettbewerb gewonnen.,,
wetten,,,verb,to bet / wager,বাজি ধরা,gewettet,hat,"Wir haben gewettet, dass sie wieder zu spaet kommt.",,
Wetter,das,,noun,weather,আবহাওয়া / জলবায়ু,,,Das Wetter soll schoen werden.,,
Wetterbericht,der,-e,noun,weather report / forecast,আবহাওয়ার খবর,,,Hast du schon den Wetterbericht gehoert?,,
Wettervorhersage,die,-n,noun,weather forecast,আবহাওয়ার পূর্বাভাস,,,Die Wettervorhersage fuer morgen: trocken und sonnig.,,
wichtig,,,adj,important,গুরুত্বপূর্ণ / জরুরি,,,Die Pruefung ist sehr wichtig fuer mich.,,
widersprechen,,,verb,to contradict / object / disagree,বিরোধিতা করা / বিপরীত বলা,widersprochen,hat,Da muss ich Ihnen widersprechen.,,
wie,,,adv,how / like / as,কেমন / কিভাবে / মত,,,Wie heisst du?,,
wie viel,,,phrase,how much / how many,কত / কতগুলো,,,Wie viel Geld hast du dabei?,,
wieder,,,adv,again / once more,আবার / পুনরায়,,,Wann kommst du wieder?,,
wiederholen,,,verb,to repeat,পুনরাবৃত্তি করা,wiederholt,hat,Ich wiederhole: Die Nummer ist 3487.,,
Wiederholung,die,-en,noun,repetition / repeat / rerun,পুনরাবৃত্তি,,,Eine Wiederholung der Pruefung ist moeglich.,,
wiegen,,,verb,to weigh,ওজন করা / ওজন হওয়া,gewogen,hat,Wie viel wiegst du?,,
Wiese,die,-n,noun,meadow / lawn / field,ঘাসের মাঠ / তৃণভূমি,,,Vor unserem Haus ist eine Wiese mit Baeumen.,,
wieso,,,adv,why / how come,কেন / কী করে,,,Wie lange sind Sie hier? – Wieso fragen Sie?,,
wild,,,adj,wild / rough / unruly,বন্য / অবাধ্য,,,Das ist ein wilder Fluss.,,
willkommen,,,adj,welcome,স্বাগত,,,Herzlich willkommen in Koeln.,,
Wind,der,-e,noun,wind,বাতাস / হাওয়া,,,Der Wind kommt heute von Westen.,,
windig,,,adj,windy,হাওয়াময়,,,Es ist heute sehr windig.,,
winken,,,verb,to wave,হাত নাড়ানো / ইশারা করা,gewinkt,hat,Alle standen auf dem Bahnsteig und winkten zum Abschied.,,
wirft runter,,,verb,,,,,,,
wirken,,,verb,to have an effect / work / appear,কার্যকর হওয়া / কাজ করা,gewirkt,hat,Die Tabletten haben nicht gewirkt.,,
wirklich,,,adj,really / truly / real / actual,সত্যিই / আসলেই,,,Du glaubst mir nicht? Es ist aber wirklich so.,,
Wirklichkeit,die,,noun,reality / actuality,বাস্তবতা,,,In Wirklichkeit kostet es 14 Euro.,,
Wirkung,die,-en,noun,effect / impact,প্রভাব / কার্যকারিতা,,,Welche Wirkungen hat dieses Medikament?,,
Wirt,der,-e,noun,innkeeper / landlord (male),সরাইখানার মালিক (পুরুষ),,,Ich kenne die Wirtin von diesem Lokal.,,
Wirtin,die,-nen,noun,innkeeper / landlady (female),সরাইখানার মালিক (মহিলা),,,Ich kenne die Wirtin von diesem Lokal.,,
Wirtschaft,die,,noun,economy / industry / pub/restaurant,অর্থনীতি / অর্থব্যবস্থা,,,In der Schule lernen die Kinder viel ueber Wirtschaft und Politik.,,
Wissen,das,,noun,knowledge,জ্ঞান,,,Er hat ein grosses Wissen ueber Pflanzen.,,
Wissenschaft,die,-en,noun,science / academia,বিজ্ঞান,,,Vertreter von Kunst und Wissenschaft treffen sich heute in Berlin.,,
Wissenschaftler,der,-,noun,scientist / academic (male),বিজ্ঞানী (পুরুষ),,,Sie ist Wissenschaftlerin an der Universitaet.,,
Wissenschaftlerin,die,-nen,noun,scientist / academic (female),বিজ্ঞানী (মহিলা),,,Sie ist Wissenschaftlerin an der Universitaet.,,
Witz,der,-e,noun,joke,রসিকতা / কৌতুক,,,Wir haben Witze erzaehlt und viel gelacht.,,
Woerterbuch,das,¨-er,noun,dictionary,অভিধান / ডিকশনারি,,,Ich muss das Wort im Woerterbuch nachschlagen.,,
woher,,,adv,where … from / from where,কোথা থেকে,,,Woher kommst du?,,
wohin,,,adv,where … to / to where,কোথায় / কোন দিকে,,,Wohin kommt der Schrank?,,
wohl,,,adv,well / probably / likely / indeed,ভালো / সম্ভবত / নিশ্চয়ই,,,Ich fuehle mich nicht wohl.,,
wohnen,,,verb,to live / reside / dwell,থাকা / বসবাস করা,gewohnt,hat,Wir wohnen in einem alten Haus.,,
Wohnort,der,-e,noun,place of residence / town,বাসস্থানের শহর,,,Tragen Sie bitte Strasse und Wohnort ein.,,
Wohnsitz,der,-e,noun,domicile / residence,স্থায়ী ঠিকানা,,,Er hat einen festen Wohnsitz in dieser Stadt.,,
Wohnung,die,-en,noun,apartment / flat / dwelling,বাসা / অ্যাপার্টমেন্ট,,,"Wir suchen eine moeblierte Wohnung, moeglichst im Zentrum.",,
Wohnzimmer,das,-,noun,living room,বসার ঘর / লিভিং রুম,,,Wir sitzen im Wohnzimmer und sehen fern.,,
Wolke,die,-n,noun,cloud,মেঘ,,,Es sind viele Wolken am Himmel.,,
Wolle,die,,noun,wool,উল / পশম,,,Dieser Pullover ist aus reiner Wolle.,,
wollen,,,verb,to want / wish,চাওয়া / ইচ্ছা করা,gewollt,hat,Peter will Arzt werden.,,
Wort,das,-e,noun,word (connected speech / statement),শব্দ / কথা / বক্তব্য,,,Sie hat mit wenigen Worten viel gesagt.,,
wortet,,,verb,,,,,,,
worueber,,,adv,about what / what … about,কী নিয়ে / কী বিষয়ে,,,Worueber lachen Sie?,,
worum,,,adv,what … about / about what,কী নিয়ে / কী বিষয়ে,,,Kann ich Herrn Meier sprechen? – Worum geht es denn?,,
